id_run,id_timestamp,id_repeat,prj_name,mth_name,mth_version,mth_chars,mth_param_definition_of_done,mth_param_constraint_order,mth_param_doc_types,mth_param_review_rounds,mth_param_gate_style,mth_param_phase_budget,mth_param_retry_policy,cfg_campaign,cfg_engine,cfg_cli_version,cfg_model,cfg_effort,cfg_provider,cfg_endpoint,cfg_effort_enforced,cfg_bound,cfg_user_claude_md,cfg_review_pass,cfg_review_model,cfg_fix_model,cfg_review_prompt,cfg_review_weight,cfg_tools,res_score_baseline,res_score,res_score_holdout,res_bestof_n,res_bestof_min,res_bestof_max,res_verification_passed,res_verification_error,res_verification_exit,res_review_findings,res_review_issues,res_review_actionable,res_review_fixed,res_review_error,res_tests_tampered,res_files_added,res_files_added_src,res_diff_lines,res_lines_added,res_lines_removed,res_artifacts,res_subtype,res_hit_turn_cap,res_subagents_spawned,res_permission_denials,res_model_served,res_sloc,res_sloc_baseline,res_sloc_delta,res_chars,res_complexity,res_mi,res_parsimony_factor,res_max_func_sloc,res_max_nesting,res_lint_errors,res_docstring_cov,res_comment_density,tk_input,tk_output,tk_thinking,tk_cache_write,tk_cache_read,tk_cost_usd,tk_bestof_cost_usd,tk_review_input,tk_review_output,tk_review_cache_write,tk_review_cache_read,tk_review_cost_usd,tk_fix_input,tk_fix_output,tk_fix_cache_write,tk_fix_cache_read,tk_fix_cost_usd,prf_turns,prf_duration_s,prf_review_s,prf_fix_s,cfg_entry_file,res_stop_reason,res_error_name,res_error_status,res_tool_calls,res_subagents_failed,res_subagents_refused,res_web_searches,res_context_window,res_service_tier,prf_api_s,prf_ttft_s,res_syntax_ok,res_syntax_error,res_collection_errors,sc_duration,sc_turns,sc_output,sc_cost_usd,sc_mi,sc_max_nesting,sc_max_func_sloc,sc_effort,sc_quality,sc_overall_mean,sc_overall_ratio,cfg_walltime_s,cfg_free_ram_gb
run_m12_handoff_schema_p05_python_refactor_large_20260914_145002_r01,20260914_145002,1,p05_python_refactor_large,m12_handoff_schema,m12_handoff_schema.v1,909,strict,first,none,,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,1.0000,1.0000,1.0000,,,,true,false,0,,,,,,false,0,0,82,14,68,,success,false,0,0,claude-sonnet-5,28,75,-47,1159,13,46.9,1.0,6,2,0,40.0,0.0,8,1758,388,9700,140227,0.0857114,,,,,,,,,,,,6,17.6,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,17.3,1.49,true,,0,0.85604,0.53716,0.67199,0.96686,0.93488,1.00000,1.00000,0.68840,0.97829,0.83335,1.08003,14400,14.8
run_m13_domain_roles_p04_python_xlarge_20260914_133946_r01,20260914_133946,1,p04_python_xlarge,m13_domain_roles,m13_domain_roles.v1,905,strict,first,none,,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,0.0000,0.9120,1.0000,,,,true,false,0,,,,,,false,0,0,203,173,30,,success,true,0,2,claude-sonnet-5,195,67,128,8424,70,14.6,0.912,23,4,0,59.1,0.0,104,52307,28606,87620,4464663,1.7696865999999996,,,,,,,,,,,,75,552.4,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,547.3,3.37,true,,0,0.76904,0.68319,0.59207,0.68363,0.56695,1.00000,0.68297,0.68143,0.74997,0.71570,0.82479,14400,19.3
run_m13_domain_roles_p05_python_refactor_large_20260914_145020_r01,20260914_145020,1,p05_python_refactor_large,m13_domain_roles,m13_domain_roles.v1,905,strict,first,none,,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,1.0000,1.0000,1.0000,,,,true,false,0,,,,,,false,0,0,85,17,68,,success,false,0,0,claude-sonnet-5,31,75,-44,1213,13,45.7,1.0,9,2,0,40.0,0.0,8,2031,508,9781,140084,0.08874180000000001,,,,,,,,,,,,6,24.5,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,25.0,2.35,true,,0,0.80897,0.53716,0.63736,0.95808,0.88126,1.00000,0.47559,0.66116,0.78562,0.72339,0.85447,14400,15.4
run_m14_negative_scope_p04_python_xlarge_20260914_134131_r01,20260914_134131,1,p04_python_xlarge,m14_negative_scope,m14_negative_scope.v1,909,strict,first,none,,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,0.0000,0.9250,0.9615,,,,true,false,0,,,,,,false,0,0,167,155,12,,success,false,0,1,claude-sonnet-5,201,67,134,9224,67,14.8,0.925,29,4,0,100.0,0.0,32,29082,18187,52416,967389,0.6970218,,,,,,,,,,,,37,252.0,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,250.4,1.99,true,,0,0.88073,0.86571,0.73290,0.91889,0.59509,1.00000,0.38317,0.82645,0.65942,0.74294,0.78805,14400,19.3
run_m14_negative_scope_p05_python_refactor_large_20260914_145027_r01,20260914_145027,1,p05_python_refactor_large,m14_negative_scope,m14_negative_scope.v1,909,strict,first,none,,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,1.0000,1.0000,1.0000,,,,true,false,0,,,,,,false,0,0,82,14,68,,success,false,0,0,claude-sonnet-5,28,75,-47,1159,13,46.9,1.0,6,2,0,40.0,0.0,10,1755,231,9735,175615,0.09290799999999999,,,,,,,,,,,,7,25.5,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,25.7,2.95,true,,0,0.80327,0.49734,0.67240,0.94650,0.93488,1.00000,1.00000,0.65767,0.97829,0.81798,1.06201,14400,15.1
run_m15_invariants_p04_python_xlarge_20260914_134149_r01,20260914_134149,1,p04_python_xlarge,m15_invariants,m15_invariants.v1,901,strict,first,none,,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,0.0000,0.9810,1.0000,,,,true,false,0,,,,,,false,0,0,157,145,12,,success,false,0,4,claude-sonnet-5,194,67,127,9195,63,15.7,0.981,25,4,0,100.0,0.0,60,28040,13905,53164,2003482,0.8968683999999998,,,,,,,,,,,,44,277.9,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,275.4,2.54,true,,0,0.86681,0.82095,0.74166,0.85524,0.71720,1.00000,0.57513,0.80981,0.76411,0.78696,0.90417,14400,19.2
run_m15_invariants_p05_python_refactor_large_20260914_145037_r01,20260914_145037,1,p05_python_refactor_large,m15_invariants,m15_invariants.v1,901,strict,first,none,,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,1.0000,1.0000,1.0000,,,,true,false,0,,,,,,false,0,0,85,17,68,,success,false,0,0,claude-sonnet-5,31,75,-44,1198,13,45.7,1.0,9,2,0,40.0,0.0,10,1740,260,9823,175878,0.09316259999999998,,,,,,,,,,,,7,18.2,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,17.9,1.53,true,,0,0.85127,0.49734,0.67446,0.94581,0.88126,1.00000,0.47559,0.67436,0.78562,0.72999,0.86065,14400,15.1
run_m16_product_goal_p04_python_xlarge_20260914_134550_r01,20260914_134550,1,p04_python_xlarge,m16_product_goal,m16_product_goal.v1,964,strict,first,none,,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,0.0000,0.9060,0.9615,,,,true,false,0,,,,,,false,0,0,178,164,14,,success,false,0,1,claude-sonnet-5,204,67,137,9391,68,14.5,0.906,24,4,0,100.0,0.0,34,29777,17864,54420,1094633,0.7374356000000001,,,,,,,,,,,,39,277.3,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,275.9,1.57,true,,0,0.86712,0.85211,0.72724,0.90466,0.55273,1.00000,0.62793,0.81549,0.72689,0.77119,0.86303,14400,19.1
run_m16_product_goal_p05_python_refactor_large_20260914_145052_r01,20260914_145052,1,p05_python_refactor_large,m16_product_goal,m16_product_goal.v1,964,strict,first,none,,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,1.0000,1.0000,1.0000,,,,true,false,0,,,,,,false,0,0,84,14,70,,success,false,0,0,claude-sonnet-5,26,75,-49,1241,12,47.8,1.0,6,2,0,40.0,7.7,8,2618,953,10162,140566,0.0962322,,,,,,,,,,,,6,25.5,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,25.3,1.33,true,,0,0.80327,0.53716,0.57645,0.93762,0.97420,1.00000,1.00000,0.63896,0.99140,0.81518,1.06543,14400,15.1
run_m17_finding_schema_p04_python_xlarge_20260914_134634_r01,20260914_134634,1,p04_python_xlarge,m17_finding_schema,m17_finding_schema.v1,909,strict,first,none,,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,0.0000,0.9880,1.0000,,,,true,false,0,,,,,,false,0,0,182,153,29,,success,true,1,5,claude-sonnet-5,195,67,128,8846,62,15.8,0.988,24,4,0,81.8,0.0,122,57233,29155,96627,5750484,2.4019545000000004,,,,,,,,,,,,84,761.0,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,755.0,2.97,true,,0,0.72345,0.65391,0.57047,0.60649,0.73034,1.00000,0.62793,0.64928,0.78609,0.71768,0.84950,14400,19.1
run_m17_finding_schema_p05_python_refactor_large_20260914_145059_r01,20260914_145059,1,p05_python_refactor_large,m17_finding_schema,m17_finding_schema.v1,909,strict,first,none,,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,1.0000,1.0000,1.0000,,,,true,false,0,,,,,,false,0,0,84,16,68,,success,false,1,0,claude-sonnet-5,29,75,-46,1188,13,46.4,1.0,6,2,0,40.0,0.0,16,7389,2266,16575,306242,0.27312379999999997,,,,,,,,,,,,11,104.8,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,104.2,1.57,true,,0,0.60214,0.38058,0.32751,0.67422,0.91271,1.00000,1.00000,0.43674,0.97090,0.70382,0.94113,14400,15.1
run_m18_justify_file_p04_python_xlarge_20260914_134905_r01,20260914_134905,1,p04_python_xlarge,m18_justify_file,m18_justify_file.v1,905,strict,first,none,,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,0.0000,0.9250,0.9231,,,,true,false,0,,,,,,false,0,0,165,153,12,,success,false,0,1,claude-sonnet-5,193,67,126,9107,70,14.8,0.925,22,4,0,100.0,0.0,38,27162,16227,53523,1233148,0.7354135999999999,,,,,,,,,,,,41,238.8,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,236.7,1.9,true,,0,0.88839,0.83919,0.74929,0.90536,0.59509,1.00000,0.74046,0.82562,0.77852,0.80207,0.92992,14400,19.1
run_m18_justify_file_p05_python_refactor_large_20260914_145103_r01,20260914_145103,1,p05_python_refactor_large,m18_justify_file,m18_justify_file.v1,905,strict,first,none,,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,1.0000,1.0000,1.0000,,,,true,false,0,,,,,,false,0,0,85,15,70,,success,false,0,0,claude-sonnet-5,29,75,-46,1132,12,46.6,1.0,9,2,0,40.0,0.0,10,1756,303,9450,175994,0.09184880000000001,,,,,,,,,,,,6,17.6,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,17.8,1.53,true,,0,0.85604,0.53716,0.67227,0.94939,0.92160,1.00000,0.47559,0.68849,0.79906,0.74378,0.88220,14400,15.0
run_m19_relative_stop_p04_python_xlarge_20260914_135035_r01,20260914_135035,1,p04_python_xlarge,m19_relative_stop,m19_relative_stop.v1,907,strict,first,none,,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,0.0000,0.9120,1.0000,,,,true,false,0,,,,,,false,0,0,174,162,12,,success,false,0,2,claude-sonnet-5,207,67,140,9398,66,14.6,0.912,27,4,0,100.0,0.0,36,27882,17137,50745,1097082,0.7042843999999999,,,,,,,,,,,,35,246.1,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,244.3,1.46,true,,0,0.88410,0.88006,0.74301,0.91628,0.56695,1.00000,0.47559,0.83572,0.68085,0.75828,0.81819,14400,19.0
run_m19_relative_stop_p05_python_refactor_large_20260914_145125_r01,20260914_145125,1,p05_python_refactor_large,m19_relative_stop,m19_relative_stop.v1,907,strict,first,none,,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,1.0000,1.0000,1.0000,,,,true,false,0,,,,,,false,0,0,85,17,68,,success,false,0,0,claude-sonnet-5,31,75,-44,1213,13,45.7,1.0,9,2,0,40.0,0.0,10,1997,352,9914,175802,0.09607640000000002,,,,,,,,,,,,7,21.1,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,20.5,1.58,true,,0,0.83023,0.49734,0.64141,0.93803,0.88126,1.00000,0.47559,0.65633,0.78562,0.72097,0.85223,14400,15.1
run_m20_clean_restraint_p04_python_xlarge_20260914_135311_r01,20260914_135311,1,p04_python_xlarge,m20_clean_restraint,m20_clean_restraint.v1,911,strict,first,none,,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,0.0000,0.8810,1.0000,,,,true,false,0,,,,,,false,0,0,186,172,14,,success,false,0,2,claude-sonnet-5,204,67,137,9364,71,14.1,0.881,18,4,0,100.0,0.0,38,35731,23145,60186,1264942,0.8541143999999998,,,,,,,,,,,,38,310.0,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,308.3,1.4,true,,0,0.85125,0.85882,0.68350,0.86757,0.49486,1.00000,1.00000,0.79786,0.83162,0.81474,0.97715,14400,19.3
run_m20_clean_restraint_p05_python_refactor_large_20260914_145127_r01,20260914_145127,1,p05_python_refactor_large,m20_clean_restraint,m20_clean_restraint.v1,911,strict,first,none,,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,1.0000,1.0000,1.0000,,,,true,false,0,,,,,,false,0,0,83,13,70,,success,false,0,0,claude-sonnet-5,26,75,-49,1189,13,47.6,1.0,6,2,0,40.0,3.8,10,2749,1214,10877,177114,0.10771580000000001,,,,,,,,,,,,7,33.1,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,32.9,2.41,true,,0,0.76615,0.49734,0.56473,0.90916,0.96552,1.00000,1.00000,0.60941,0.98851,0.79896,1.04572,14400,15.0
run_m21_clean_catalog_p04_python_xlarge_20260914_135449_r01,20260914_135449,1,p04_python_xlarge,m21_clean_catalog,m21_clean_catalog.v1,907,strict,first,none,,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,0.0000,0.8560,1.0000,,,,true,false,0,,,,,,false,0,0,176,164,12,,success,false,0,3,claude-sonnet-5,202,67,135,9542,73,13.7,0.856,23,4,0,100.0,0.0,54,39704,26453,65029,1952493,1.0507586000000002,,,,,,,,,,,,45,358.0,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,355.0,1.86,true,,0,0.83077,0.81514,0.65821,0.81525,0.43533,1.00000,0.68297,0.76804,0.70610,0.73707,0.81538,14400,19.6
run_m21_clean_catalog_p05_python_refactor_large_20260914_145153_r01,20260914_145153,1,p05_python_refactor_large,m21_clean_catalog,m21_clean_catalog.v1,907,strict,first,none,,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,1.0000,1.0000,1.0000,,,,true,false,0,,,,,,false,0,0,84,16,68,,success,false,0,1,claude-sonnet-5,30,75,-45,1189,13,46.2,1.0,6,2,0,40.0,0.0,20,3441,1133,12457,376408,0.16082960000000002,,,,,,,,,,,,12,36.2,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,35.6,1.53,true,,0,0.75341,0.35810,0.51086,0.80794,0.90377,1.00000,1.00000,0.54079,0.96792,0.75435,0.98807,14400,14.9
run_m22_clean_both_p04_python_xlarge_20260914_135829_r01,20260914_135829,1,p04_python_xlarge,m22_clean_both,m22_clean_both.v1,1016,strict,first,none,,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,0.0000,0.9630,0.9615,,,,true,false,0,,,,,,false,0,0,162,150,12,,success,false,0,3,claude-sonnet-5,190,67,123,9042,67,15.4,0.963,20,4,0,100.0,0.0,44,23911,12773,48972,1408407,0.7197633999999999,,,,,,,,,,,,43,225.2,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,223.6,3.27,true,,0,0.89673,0.82689,0.77988,0.91079,0.67729,1.00000,0.86373,0.83450,0.84701,0.84076,1.01712,14400,19.0
run_m22_clean_both_p05_python_refactor_large_20260914_145207_r01,20260914_145207,1,p05_python_refactor_large,m22_clean_both,m22_clean_both.v1,1016,strict,first,none,,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,1.0000,1.0000,1.0000,,,,true,false,0,,,,,,false,0,0,80,14,66,,success,false,0,0,claude-sonnet-5,30,75,-45,1189,13,46.2,1.0,6,2,0,40.0,0.0,8,2867,801,11566,142913,0.1048076,,,,,,,,,,,,7,25.2,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,25.1,1.48,true,,0,0.80496,0.49734,0.55465,0.91607,0.90377,1.00000,1.00000,0.61898,0.96792,0.79345,1.02914,14400,15.0
run_m23_self_review_p04_python_xlarge_20260914_135922_r01,20260914_135922,1,p04_python_xlarge,m23_self_review,m23_self_review.v1,903,strict,first,none,,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,0.0000,0.9690,0.9615,,,,true,false,0,,,,,,false,0,0,163,151,12,,success,false,0,1,claude-sonnet-5,197,67,130,9057,64,15.5,0.969,27,4,0,100.0,0.0,44,27430,15612,53754,1281205,0.7486659999999999,,,,,,,,,,,,45,269.5,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,267.5,2.69,true,,0,0.87118,0.81514,0.74693,0.90085,0.69068,1.00000,0.47559,0.81108,0.72209,0.76659,0.85509,14400,19.0
run_m23_self_review_p05_python_refactor_large_20260914_145236_r01,20260914_145236,1,p05_python_refactor_large,m23_self_review,m23_self_review.v1,903,strict,first,none,,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,1.0000,1.0000,1.0000,,,,true,false,0,,,,,,false,0,0,85,17,68,,success,false,0,0,claude-sonnet-5,31,75,-44,1198,13,45.7,1.0,9,2,0,40.0,0.0,10,1976,354,9865,175700,0.09565000000000001,,,,,,,,,,,,7,29.3,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,29.2,3.85,true,,0,0.78351,0.49734,0.64395,0.93915,0.88126,1.00000,0.47559,0.64160,0.78562,0.71361,0.84548,14400,15.4
run_m24_two_proposals_p04_python_xlarge_20260914_140054_r01,20260914_140054,1,p04_python_xlarge,m24_two_proposals,m24_two_proposals.v1,907,strict,first,none,,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,0.0000,0.8060,1.0000,,,,true,false,0,,,,,,false,2,2,200,188,12,,success,false,0,3,claude-sonnet-5,227,67,160,10592,69,12.9,0.806,21,5,0,84.6,0.0,46,33069,19233,58218,1624170,0.891479,,,,,,,,,,,,47,320.9,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,325.9,4.59,true,,0,0.84634,0.80391,0.70208,0.85676,0.31087,0.79689,0.80063,0.78411,0.63613,0.71012,0.74146,14400,19.0
run_m24_two_proposals_p05_python_refactor_large_20260914_145239_r01,20260914_145239,1,p05_python_refactor_large,m24_two_proposals,m24_two_proposals.v1,907,strict,first,none,,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,1.0000,1.0000,1.0000,,,,true,false,0,,,,,,false,0,0,87,19,68,,success,false,0,0,claude-sonnet-5,31,75,-44,1352,13,45.7,1.0,9,2,0,40.0,6.5,8,4402,2443,12372,142812,0.12336139999999998,,,,,,,,,,,,6,47.2,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,47.1,1.56,true,,0,0.71565,0.53716,0.45177,0.87491,0.88126,1.00000,0.47559,0.56819,0.78562,0.67690,0.81335,14400,15.3
run_m25_context_discipline_p04_python_xlarge_20260914_140222_r01,20260914_140222,1,p04_python_xlarge,m25_context_discipline,m25_context_discipline.v1,917,strict,first,none,,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,0.0000,0.9690,0.9615,,,,true,false,0,,,,,,false,0,0,163,149,14,,success,false,0,1,claude-sonnet-5,193,67,126,9159,65,15.5,0.969,26,4,0,100.0,0.0,32,25672,15766,48520,950519,0.6439888000000001,,,,,,,,,,,,40,241.5,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,241.1,3.2,true,,0,0.88679,0.84557,0.76283,0.93888,0.69068,1.00000,0.52441,0.83173,0.73836,0.78504,0.88518,14400,19.2
run_m25_context_discipline_p05_python_refactor_large_20260914_145251_r01,20260914_145251,1,p05_python_refactor_large,m25_context_discipline,m25_context_discipline.v1,917,strict,first,none,,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,1.0000,0.9930,1.0000,,,,true,false,0,,,,,,false,0,0,84,17,67,,success,false,0,0,claude-sonnet-5,32,75,-43,1214,13,45.3,0.993,9,2,0,40.0,0.0,8,2155,629,9880,140278,0.09041660000000001,,,,,,,,,,,,6,20.1,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,19.9,1.35,true,,0,0.83714,0.53716,0.62314,0.95336,0.86308,1.00000,0.47559,0.66581,0.77956,0.72269,0.85003,14400,15.3
run_m26_test_first_p04_python_xlarge_20260914_140359_r01,20260914_140359,1,p04_python_xlarge,m26_test_first,m26_test_first.v1,901,strict,first,none,,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,0.0000,0.9880,1.0000,,,,true,false,0,,,,,,false,0,0,168,155,13,,success,false,0,1,claude-sonnet-5,194,67,127,9061,62,15.8,0.988,26,4,0,95.5,0.0,68,28859,15109,57630,2165851,0.9554122000000002,,,,,,,,,,,,49,283.0,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,277.7,1.53,true,,0,0.86422,0.79314,0.73475,0.83927,0.73034,1.00000,0.52441,0.79737,0.75158,0.77448,0.88285,14400,19.1
run_m26_test_first_p05_python_refactor_large_20260914_145312_r01,20260914_145312,1,p05_python_refactor_large,m26_test_first,m26_test_first.v1,901,strict,first,none,,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,1.0000,1.0000,1.0000,,,,true,false,0,,,,,,false,0,0,84,17,67,,success,false,0,0,claude-sonnet-5,29,75,-46,1362,13,46.4,1.0,7,2,0,40.0,10.3,16,5135,2519,13051,299197,0.1646954,,,,,,,,,,,,10,57.0,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,56.3,2.2,true,,0,0.68880,0.40520,0.41482,0.80195,0.91271,1.00000,0.80063,0.50294,0.90445,0.70369,0.90578,14400,15.3
run_m27_escalation_p04_python_xlarge_20260914_140622_r01,20260914_140622,1,p04_python_xlarge,m27_escalation,m27_escalation.v1,901,strict,first,none,,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,0.0000,0.9880,0.9615,,,,true,false,0,,,,,,false,0,0,159,147,12,,success,false,0,1,claude-sonnet-5,193,67,126,9148,63,15.8,0.988,25,5,0,100.0,0.0,36,23925,13096,47439,1101567,0.6523874,,,,,,,,,,,,39,214.2,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,212.1,2.12,true,,0,0.90386,0.85211,0.77973,0.93560,0.73034,0.79689,0.57513,0.84523,0.70079,0.77301,0.84699,14400,19.0
run_m27_escalation_p05_python_refactor_large_20260914_145317_r01,20260914_145317,1,p05_python_refactor_large,m27_escalation,m27_escalation.v1,901,strict,first,none,,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,1.0000,1.0000,1.0000,,,,true,false,0,,,,,,false,0,0,84,14,70,,success,false,0,0,claude-sonnet-5,26,75,-49,1232,12,47.8,1.0,6,2,0,40.0,7.7,10,2246,735,10239,176170,0.09994,,,,,,,,,,,,7,29.0,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,28.8,2.61,true,,0,0.78497,0.49734,0.61322,0.92808,0.97420,1.00000,1.00000,0.63184,0.99140,0.81162,1.06137,14400,15.2
run_m28_invariants_test_first_p04_python_xlarge_20260914_140630_r01,20260914_140630,1,p04_python_xlarge,m28_invariants_test_first,m28_invariants_test_first.v1,964,strict,first,none,,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,0.0000,0.9810,0.9615,,,,true,false,0,,,,,,false,0,0,165,153,12,,success,false,0,2,claude-sonnet-5,198,67,131,9150,62,15.7,0.981,27,4,0,100.0,0.0,62,23269,9743,49152,1832296,0.7989021999999999,,,,,,,,,,,,47,231.1,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,227.2,1.56,true,,0,0.89305,0.80391,0.78641,0.88445,0.71720,1.00000,0.47559,0.82779,0.73093,0.77936,0.87421,14400,18.9
